"","X","q","user_id","party","response_1","response_2","response_3","truth","set","network","pair_id","experiment","remove_extreme","pre_influence","post_influence","task","trial","dataset"
"6869",6869,"Soldiers",662,"Dem",2000,1900,2100,4486,"A","solo",1,2,"",2000,2100,"Soldiers","A1solo2Dem","becker 2019"
"6870",6870,"Unemployment",595,"Repub",NA,NA,NA,-46,"A","solo",1,2,"",NA,NA,"Unemployment","A1solo2Repub","becker 2019"
"6871",6871,"Immigration",595,"Repub",NA,NA,NA,-27.8,"A","solo",1,2,"",NA,NA,"Immigration","A1solo2Repub","becker 2019"
"6872",6872,"Military",595,"Repub",NA,NA,NA,15,"A","solo",1,2,"",NA,NA,"Military","A1solo2Repub","becker 2019"
"6873",6873,"Soldiers",595,"Repub",NA,NA,NA,4486,"A","solo",1,2,"",NA,NA,"Soldiers","A1solo2Repub","becker 2019"
"6874",6874,"Unemployment",606,"Repub",2,2,2,-46,"A","solo",1,2,"",2,2,"Unemployment","A1solo2Repub","becker 2019"
"6875",6875,"Immigration",606,"Repub",25,10,10,-27.8,"A","solo",1,2,"",25,10,"Immigration","A1solo2Repub","becker 2019"
"6876",6876,"Military",606,"Repub",25,25,25,15,"A","solo",1,2,"",25,25,"Military","A1solo2Repub","becker 2019"
"6877",6877,"Soldiers",606,"Repub",4000,4000,4000,4486,"A","solo",1,2,"",4000,4000,"Soldiers","A1solo2Repub","becker 2019"
"6878",6878,"Unemployment",617,"Repub",50,46,59,-46,"A","solo",1,2,"",50,59,"Unemployment","A1solo2Repub","becker 2019"
"6879",6879,"Immigration",617,"Repub",19,88,100,-27.8,"A","solo",1,2,"",19,100,"Immigration","A1solo2Repub","becker 2019"
"6880",6880,"Military",617,"Repub",37,33,30,15,"A","solo",1,2,"",37,30,"Military","A1solo2Repub","becker 2019"
"6881",6881,"Soldiers",617,"Repub",5000,6000,5600,4486,"A","solo",1,2,"",5000,5600,"Soldiers","A1solo2Repub","becker 2019"
"6882",6882,"Unemployment",639,"Repub",-2,-4,-4,-46,"A","solo",1,2,"",-2,-4,"Unemployment","A1solo2Repub","becker 2019"
"6883",6883,"Immigration",639,"Repub",-5,-20,-10,-27.8,"A","solo",1,2,"",-5,-10,"Immigration","A1solo2Repub","becker 2019"
"6884",6884,"Military",639,"Repub",70,75,78,15,"A","solo",1,2,"",70,78,"Military","A1solo2Repub","becker 2019"
"6885",6885,"Soldiers",639,"Repub",3000,3200,2800,4486,"A","solo",1,2,"",3000,2800,"Soldiers","A1solo2Repub","becker 2019"
"6886",6886,"Unemployment",650,"Repub",NA,NA,NA,-46,"A","solo",1,2,"",NA,NA,"Unemployment","A1solo2Repub","becker 2019"
"6887",6887,"Immigration",650,"Repub",NA,NA,NA,-27.8,"A","solo",1,2,"",NA,NA,"Immigration","A1solo2Repub","becker 2019"
"6888",6888,"Military",650,"Repub",NA,NA,NA,15,"A","solo",1,2,"",NA,NA,"Military","A1solo2Repub","becker 2019"
"6889",6889,"Soldiers",650,"Repub",NA,NA,50000,4486,"A","solo",1,2,"",NA,50000,"Soldiers","A1solo2Repub","becker 2019"
"6890",6890,"Unemployment",663,"Repub",-5,-4,-4,-46,"A","solo",1,2,"",-5,-4,"Unemployment","A1solo2Repub","becker 2019"
"6891",6891,"Immigration",663,"Repub",10,15,18,-27.8,"A","solo",1,2,"",10,18,"Immigration","A1solo2Repub","becker 2019"
"6892",6892,"Military",663,"Repub",40,40,45,15,"A","solo",1,2,"",40,45,"Military","A1solo2Repub","becker 2019"
"6893",6893,"Soldiers",663,"Repub",3000,3000,3000,4486,"A","solo",1,2,"",3000,3000,"Soldiers","A1solo2Repub","becker 2019"
"6894",6894,"Unemployment",596,"Repub",23,32,12,-46,"A","solo",1,2,"",23,12,"Unemployment","A1solo2Repub","becker 2019"
"6895",6895,"Immigration",596,"Repub",16,10,13,-27.8,"A","solo",1,2,"",16,13,"Immigration","A1solo2Repub","becker 2019"
"6896",6896,"Military",596,"Repub",NA,NA,23,15,"A","solo",1,2,"",NA,23,"Military","A1solo2Repub","becker 2019"
"6897",6897,"Soldiers",596,"Repub",31,21,300,4486,"A","solo",1,2,"",31,300,"Soldiers","A1solo2Repub","becker 2019"
"6898",6898,"Unemployment",597,"Repub",-3,-1,-1,-46,"A","solo",1,2,"",-3,-1,"Unemployment","A1solo2Repub","becker 2019"
"6899",6899,"Immigration",597,"Repub",12,10,20,-27.8,"A","solo",1,2,"",12,20,"Immigration","A1solo2Repub","becker 2019"
"6900",6900,"Military",597,"Repub",20,15,15,15,"A","solo",1,2,"",20,15,"Military","A1solo2Repub","becker 2019"
"6901",6901,"Soldiers",597,"Repub",1250,750,900,4486,"A","solo",1,2,"",1250,900,"Soldiers","A1solo2Repub","becker 2019"
"6902",6902,"Unemployment",598,"Repub",30,30,38,-46,"A","solo",1,2,"",30,38,"Unemployment","A1solo2Repub","becker 2019"
"6903",6903,"Immigration",598,"Repub",60,-20,-25,-27.8,"A","solo",1,2,"",60,-25,"Immigration","A1solo2Repub","becker 2019"
"6904",6904,"Military",598,"Repub",55,50,40,15,"A","solo",1,2,"",55,40,"Military","A1solo2Repub","becker 2019"
"6905",6905,"Soldiers",598,"Repub",9800,5000,5000,4486,"A","solo",1,2,"",9800,5000,"Soldiers","A1solo2Repub","becker 2019"
"6906",6906,"Unemployment",599,"Repub",2,3,3,-46,"A","solo",1,2,"",2,3,"Unemployment","A1solo2Repub","becker 2019"
"6907",6907,"Immigration",599,"Repub",5,5,5,-27.8,"A","solo",1,2,"",5,5,"Immigration","A1solo2Repub","becker 2019"
"6908",6908,"Military",599,"Repub",30,25,20,15,"A","solo",1,2,"",30,20,"Military","A1solo2Repub","becker 2019"
"6909",6909,"Soldiers",599,"Repub",20000,20000,20000,4486,"A","solo",1,2,"",20000,20000,"Soldiers","A1solo2Repub","becker 2019"
"6910",6910,"Unemployment",600,"Repub",-5,-15,15,-46,"A","solo",1,2,"",-5,15,"Unemployment","A1solo2Repub","becker 2019"
"6911",6911,"Immigration",600,"Repub",10,56,-25,-27.8,"A","solo",1,2,"",10,-25,"Immigration","A1solo2Repub","becker 2019"
"6912",6912,"Military",600,"Repub",26,36,30,15,"A","solo",1,2,"",26,30,"Military","A1solo2Repub","becker 2019"
"6913",6913,"Soldiers",600,"Repub",5000,2500,1500,4486,"A","solo",1,2,"",5000,1500,"Soldiers","A1solo2Repub","becker 2019"
"6914",6914,"Unemployment",601,"Repub",-2,-2,-2,-46,"A","solo",1,2,"",-2,-2,"Unemployment","A1solo2Repub","becker 2019"
"6915",6915,"Immigration",601,"Repub",10,10,10,-27.8,"A","solo",1,2,"",10,10,"Immigration","A1solo2Repub","becker 2019"
"6916",6916,"Military",601,"Repub",70,70,75,15,"A","solo",1,2,"",70,75,"Military","A1solo2Repub","becker 2019"
"6917",6917,"Soldiers",601,"Repub",90,90,90,4486,"A","solo",1,2,"",90,90,"Soldiers","A1solo2Repub","becker 2019"
"6918",6918,"Unemployment",604,"Repub",3,2.5,3,-46,"A","solo",1,2,"",3,3,"Unemployment","A1solo2Repub","becker 2019"
"6919",6919,"Immigration",604,"Repub",3e+06,3500000,3e+06,-27.8,"A","solo",1,2,"1-2-3",3e+06,3e+06,"Immigration","A1solo2Repub","becker 2019"
"6920",6920,"Military",604,"Repub",21,21,21,15,"A","solo",1,2,"",21,21,"Military","A1solo2Repub","becker 2019"
"6921",6921,"Soldiers",604,"Repub",3000,2500,2900,4486,"A","solo",1,2,"",3000,2900,"Soldiers","A1solo2Repub","becker 2019"
"6922",6922,"Unemployment",607,"Repub",7,7.8,8,-46,"A","solo",1,2,"",7,8,"Unemployment","A1solo2Repub","becker 2019"
"6923",6923,"Immigration",607,"Repub",50,NA,47,-27.8,"A","solo",1,2,"",50,47,"Immigration","A1solo2Repub","becker 2019"
"6924",6924,"Military",607,"Repub",70,NA,42,15,"A","solo",1,2,"",70,42,"Military","A1solo2Repub","becker 2019"
"6925",6925,"Soldiers",607,"Repub",3000,8000,4000,4486,"A","solo",1,2,"",3000,4000,"Soldiers","A1solo2Repub","becker 2019"
"6926",6926,"Unemployment",609,"Repub",-50,-50,-50,-46,"A","solo",1,2,"",-50,-50,"Unemployment","A1solo2Repub","becker 2019"
"6927",6927,"Immigration",609,"Repub",25,25,25,-27.8,"A","solo",1,2,"",25,25,"Immigration","A1solo2Repub","becker 2019"
"6928",6928,"Military",609,"Repub",40,40,40,15,"A","solo",1,2,"",40,40,"Military","A1solo2Repub","becker 2019"
"6929",6929,"Soldiers",609,"Repub",4500,4500,4500,4486,"A","solo",1,2,"",4500,4500,"Soldiers","A1solo2Repub","becker 2019"
"6930",6930,"Unemployment",610,"Repub",NA,NA,NA,-46,"A","solo",1,2,"",NA,NA,"Unemployment","A1solo2Repub","becker 2019"
"6931",6931,"Immigration",610,"Repub",NA,NA,NA,-27.8,"A","solo",1,2,"",NA,NA,"Immigration","A1solo2Repub","becker 2019"
"6932",6932,"Military",610,"Repub",NA,NA,NA,15,"A","solo",1,2,"",NA,NA,"Military","A1solo2Repub","becker 2019"
"6933",6933,"Soldiers",610,"Repub",NA,NA,NA,4486,"A","solo",1,2,"",NA,NA,"Soldiers","A1solo2Repub","becker 2019"
"6934",6934,"Unemployment",611,"Repub",5,5,5,-46,"A","solo",1,2,"",5,5,"Unemployment","A1solo2Repub","becker 2019"
"6935",6935,"Immigration",611,"Repub",20,20,20,-27.8,"A","solo",1,2,"",20,20,"Immigration","A1solo2Repub","becker 2019"
"6936",6936,"Military",611,"Repub",30,30,30,15,"A","solo",1,2,"",30,30,"Military","A1solo2Repub","becker 2019"
"6937",6937,"Soldiers",611,"Repub",5000,5000,5000,4486,"A","solo",1,2,"",5000,5000,"Soldiers","A1solo2Repub","becker 2019"
"6938",6938,"Unemployment",612,"Repub",-2,-3,-1,-46,"A","solo",1,2,"",-2,-1,"Unemployment","A1solo2Repub","becker 2019"
"6939",6939,"Immigration",612,"Repub",40,17,30,-27.8,"A","solo",1,2,"",40,30,"Immigration","A1solo2Repub","becker 2019"
"6940",6940,"Military",612,"Repub",70,60,45,15,"A","solo",1,2,"",70,45,"Military","A1solo2Repub","becker 2019"
"6941",6941,"Soldiers",612,"Repub",2700,2400,2800,4486,"A","solo",1,2,"",2700,2800,"Soldiers","A1solo2Repub","becker 2019"
"6942",6942,"Unemployment",613,"Repub",3,3,3,-46,"A","solo",1,2,"",3,3,"Unemployment","A1solo2Repub","becker 2019"
"6943",6943,"Immigration",613,"Repub",11,-10,-10,-27.8,"A","solo",1,2,"",11,-10,"Immigration","A1solo2Repub","becker 2019"
"6944",6944,"Military",613,"Repub",15,13,5,15,"A","solo",1,2,"",15,5,"Military","A1solo2Repub","becker 2019"
"6945",6945,"Soldiers",613,"Repub",28,12,400,4486,"A","solo",1,2,"",28,400,"Soldiers","A1solo2Repub","becker 2019"
"6946",6946,"Unemployment",614,"Repub",-3,-3,-3,-46,"A","solo",1,2,"",-3,-3,"Unemployment","A1solo2Repub","becker 2019"
"6947",6947,"Immigration",614,"Repub",-45,-20,-40,-27.8,"A","solo",1,2,"",-45,-40,"Immigration","A1solo2Repub","becker 2019"
"6948",6948,"Military",614,"Repub",15,15,20,15,"A","solo",1,2,"",15,20,"Military","A1solo2Repub","becker 2019"
"6949",6949,"Soldiers",614,"Repub",1000,4421,4421,4486,"A","solo",1,2,"",1000,4421,"Soldiers","A1solo2Repub","becker 2019"
"6950",6950,"Unemployment",615,"Repub",-10,-40,-40,-46,"A","solo",1,2,"",-10,-40,"Unemployment","A1solo2Repub","becker 2019"
"6951",6951,"Immigration",615,"Repub",20,30,45,-27.8,"A","solo",1,2,"",20,45,"Immigration","A1solo2Repub","becker 2019"
"6952",6952,"Military",615,"Repub",5,5,8,15,"A","solo",1,2,"",5,8,"Military","A1solo2Repub","becker 2019"
"6953",6953,"Soldiers",615,"Repub",6500,5800,5800,4486,"A","solo",1,2,"",6500,5800,"Soldiers","A1solo2Repub","becker 2019"
"6954",6954,"Unemployment",621,"Repub",7,7,7,-46,"A","solo",1,2,"",7,7,"Unemployment","A1solo2Repub","becker 2019"
"6955",6955,"Immigration",621,"Repub",-5,-5,-6,-27.8,"A","solo",1,2,"",-5,-6,"Immigration","A1solo2Repub","becker 2019"
"6956",6956,"Military",621,"Repub",8,10,10,15,"A","solo",1,2,"",8,10,"Military","A1solo2Repub","becker 2019"
"6957",6957,"Soldiers",621,"Repub",5000,6000,6000,4486,"A","solo",1,2,"",5000,6000,"Soldiers","A1solo2Repub","becker 2019"
"6958",6958,"Unemployment",622,"Repub",25,2,3,-46,"A","solo",1,2,"",25,3,"Unemployment","A1solo2Repub","becker 2019"
"6959",6959,"Immigration",622,"Repub",11,10,12,-27.8,"A","solo",1,2,"",11,12,"Immigration","A1solo2Repub","becker 2019"
"6960",6960,"Military",622,"Repub",50,58,49,15,"A","solo",1,2,"",50,49,"Military","A1solo2Repub","becker 2019"
"6961",6961,"Soldiers",622,"Repub",NA,1900,2000,4486,"A","solo",1,2,"",NA,2000,"Soldiers","A1solo2Repub","becker 2019"
"6962",6962,"Unemployment",623,"Repub",4,3.5,3.5,-46,"A","solo",1,2,"",4,3.5,"Unemployment","A1solo2Repub","becker 2019"
"6963",6963,"Immigration",623,"Repub",78,79,77,-27.8,"A","solo",1,2,"",78,77,"Immigration","A1solo2Repub","becker 2019"
"6964",6964,"Military",623,"Repub",40,42,35,15,"A","solo",1,2,"",40,35,"Military","A1solo2Repub","becker 2019"
"6965",6965,"Soldiers",623,"Repub",650,450,445,4486,"A","solo",1,2,"",650,445,"Soldiers","A1solo2Repub","becker 2019"
"6966",6966,"Unemployment",624,"Repub",30,40,50,-46,"A","solo",1,2,"",30,50,"Unemployment","A1solo2Repub","becker 2019"
"6967",6967,"Immigration",624,"Repub",10,30,30,-27.8,"A","solo",1,2,"",10,30,"Immigration","A1solo2Repub","becker 2019"
"6968",6968,"Military",624,"Repub",35,35,35,15,"A","solo",1,2,"",35,35,"Military","A1solo2Repub","becker 2019"
"6969",6969,"Soldiers",624,"Repub",250,1000,800,4486,"A","solo",1,2,"",250,800,"Soldiers","A1solo2Repub","becker 2019"
"6970",6970,"Unemployment",625,"Repub",8,8,8,-46,"A","solo",1,2,"",8,8,"Unemployment","A1solo2Repub","becker 2019"
"6971",6971,"Immigration",625,"Repub",5,15,12,-27.8,"A","solo",1,2,"",5,12,"Immigration","A1solo2Repub","becker 2019"
"6972",6972,"Military",625,"Repub",15,5,20,15,"A","solo",1,2,"",15,20,"Military","A1solo2Repub","becker 2019"
"6973",6973,"Soldiers",625,"Repub",6e+05,6e+05,6e+05,4486,"A","solo",1,2,"",6e+05,6e+05,"Soldiers","A1solo2Repub","becker 2019"
"6974",6974,"Unemployment",626,"Repub",20,NA,10,-46,"A","solo",1,2,"",20,10,"Unemployment","A1solo2Repub","becker 2019"
"6975",6975,"Immigration",626,"Repub",5,50,-13,-27.8,"A","solo",1,2,"",5,-13,"Immigration","A1solo2Repub","becker 2019"
"6976",6976,"Military",626,"Repub",NA,30,15,15,"A","solo",1,2,"",NA,15,"Military","A1solo2Repub","becker 2019"
"6977",6977,"Soldiers",626,"Repub",5000,4400,4000,4486,"A","solo",1,2,"",5000,4000,"Soldiers","A1solo2Repub","becker 2019"
"6978",6978,"Unemployment",627,"Repub",6,6,4,-46,"A","solo",1,2,"",6,4,"Unemployment","A1solo2Repub","becker 2019"
"6979",6979,"Immigration",627,"Repub",8,8,8.9,-27.8,"A","solo",1,2,"",8,8.9,"Immigration","A1solo2Repub","becker 2019"
"6980",6980,"Military",627,"Repub",60,50,55,15,"A","solo",1,2,"",60,55,"Military","A1solo2Repub","becker 2019"
"6981",6981,"Soldiers",627,"Repub",250,400,350,4486,"A","solo",1,2,"",250,350,"Soldiers","A1solo2Repub","becker 2019"
"6982",6982,"Unemployment",629,"Repub",15,30,40,-46,"A","solo",1,2,"",15,40,"Unemployment","A1solo2Repub","becker 2019"
"6983",6983,"Immigration",629,"Repub",20,30,30,-27.8,"A","solo",1,2,"",20,30,"Immigration","A1solo2Repub","becker 2019"
"6984",6984,"Military",629,"Repub",30,3,15,15,"A","solo",1,2,"",30,15,"Military","A1solo2Repub","becker 2019"
"6985",6985,"Soldiers",629,"Repub",3000,4500,4500,4486,"A","solo",1,2,"",3000,4500,"Soldiers","A1solo2Repub","becker 2019"
"6986",6986,"Unemployment",630,"Repub",5,10,8,-46,"A","solo",1,2,"",5,8,"Unemployment","A1solo2Repub","becker 2019"
"6987",6987,"Immigration",630,"Repub",10,14,6,-27.8,"A","solo",1,2,"",10,6,"Immigration","A1solo2Repub","becker 2019"
"6988",6988,"Military",630,"Repub",10,15,20,15,"A","solo",1,2,"",10,20,"Military","A1solo2Repub","becker 2019"
"6989",6989,"Soldiers",630,"Repub",6000,10000,5000,4486,"A","solo",1,2,"",6000,5000,"Soldiers","A1solo2Repub","becker 2019"
"6990",6990,"Unemployment",631,"Repub",-5,-7,-10,-46,"A","solo",1,2,"",-5,-10,"Unemployment","A1solo2Repub","becker 2019"
"6991",6991,"Immigration",631,"Repub",60,55,60,-27.8,"A","solo",1,2,"",60,60,"Immigration","A1solo2Repub","becker 2019"
"6992",6992,"Military",631,"Repub",60,60,60,15,"A","solo",1,2,"",60,60,"Military","A1solo2Repub","becker 2019"
"6993",6993,"Soldiers",631,"Repub",500,400,500,4486,"A","solo",1,2,"",500,500,"Soldiers","A1solo2Repub","becker 2019"
"6994",6994,"Unemployment",633,"Repub",3,4,3,-46,"A","solo",1,2,"",3,3,"Unemployment","A1solo2Repub","becker 2019"
"6995",6995,"Immigration",633,"Repub",4,7,6,-27.8,"A","solo",1,2,"",4,6,"Immigration","A1solo2Repub","becker 2019"
"6996",6996,"Military",633,"Repub",22,24,28,15,"A","solo",1,2,"",22,28,"Military","A1solo2Repub","becker 2019"
"6997",6997,"Soldiers",633,"Repub",11000,9500,10500,4486,"A","solo",1,2,"",11000,10500,"Soldiers","A1solo2Repub","becker 2019"
"6998",6998,"Unemployment",636,"Repub",22,20,5,-46,"A","solo",1,2,"",22,5,"Unemployment","A1solo2Repub","becker 2019"
"6999",6999,"Immigration",636,"Repub",25,44,38,-27.8,"A","solo",1,2,"",25,38,"Immigration","A1solo2Repub","becker 2019"
"7000",7000,"Military",636,"Repub",12,22,21,15,"A","solo",1,2,"",12,21,"Military","A1solo2Repub","becker 2019"
"7001",7001,"Soldiers",636,"Repub",10000,80000,74000,4486,"A","solo",1,2,"",10000,74000,"Soldiers","A1solo2Repub","becker 2019"
"7002",7002,"Unemployment",641,"Repub",76,78,78,-46,"A","solo",1,2,"",76,78,"Unemployment","A1solo2Repub","becker 2019"
"7003",7003,"Immigration",641,"Repub",8,7,8,-27.8,"A","solo",1,2,"",8,8,"Immigration","A1solo2Repub","becker 2019"
"7004",7004,"Military",641,"Repub",NA,65,65,15,"A","solo",1,2,"",NA,65,"Military","A1solo2Repub","becker 2019"
"7005",7005,"Soldiers",641,"Repub",2e+05,2e+05,2e+05,4486,"A","solo",1,2,"",2e+05,2e+05,"Soldiers","A1solo2Repub","becker 2019"
"7006",7006,"Unemployment",642,"Repub",-10,-16,-25,-46,"A","solo",1,2,"",-10,-25,"Unemployment","A1solo2Repub","becker 2019"
"7007",7007,"Immigration",642,"Repub",5,10,12,-27.8,"A","solo",1,2,"",5,12,"Immigration","A1solo2Repub","becker 2019"
"7008",7008,"Military",642,"Repub",75,15,17,15,"A","solo",1,2,"",75,17,"Military","A1solo2Repub","becker 2019"
"7009",7009,"Soldiers",642,"Repub",75000,80000,85000,4486,"A","solo",1,2,"",75000,85000,"Soldiers","A1solo2Repub","becker 2019"
"7010",7010,"Unemployment",665,"Dem",1,-50,-15,-46,"B","solo",1,2,"",1,-15,"Unemployment","B1solo2Dem","becker 2019"
"7011",7011,"Immigration",665,"Dem",15,50,55,-27.8,"B","solo",1,2,"",15,55,"Immigration","B1solo2Dem","becker 2019"
"7012",7012,"Military",665,"Dem",5,15,15,15,"B","solo",1,2,"",5,15,"Military","B1solo2Dem","becker 2019"
"7013",7013,"Soldiers",665,"Dem",4400,4400,4400,4486,"B","solo",1,2,"",4400,4400,"Soldiers","B1solo2Dem","becker 2019"
"7014",7014,"Unemployment",709,"Dem",-5,-4,-4.5,-46,"B","solo",1,2,"",-5,-4.5,"Unemployment","B1solo2Dem","becker 2019"
"7015",7015,"Immigration",709,"Dem",4,2,3,-27.8,"B","solo",1,2,"",4,3,"Immigration","B1solo2Dem","becker 2019"
"7016",7016,"Military",709,"Dem",20,30,25,15,"B","solo",1,2,"",20,25,"Military","B1solo2Dem","becker 2019"
"7017",7017,"Soldiers",709,"Dem",4400,4500,4480,4486,"B","solo",1,2,"",4400,4480,"Soldiers","B1solo2Dem","becker 2019"
"7018",7018,"Unemployment",667,"Dem",-5,-2,-1.5,-46,"B","solo",1,2,"",-5,-1.5,"Unemployment","B1solo2Dem","becker 2019"
"7019",7019,"Immigration",667,"Dem",15,20,10,-27.8,"B","solo",1,2,"",15,10,"Immigration","B1solo2Dem","becker 2019"
"7020",7020,"Military",667,"Dem",5,10,5,15,"B","solo",1,2,"",5,5,"Military","B1solo2Dem","becker 2019"
"7021",7021,"Soldiers",667,"Dem",5e+06,3500000,3250000,4486,"B","solo",1,2,"1-2-3",5e+06,3250000,"Soldiers","B1solo2Dem","becker 2019"
"7022",7022,"Unemployment",671,"Dem",4,3,3,-46,"B","solo",1,2,"",4,3,"Unemployment","B1solo2Dem","becker 2019"
"7023",7023,"Immigration",671,"Dem",5236,423,90,-27.8,"B","solo",1,2,"1",5236,90,"Immigration","B1solo2Dem","becker 2019"
"7024",7024,"Military",671,"Dem",55,55,55,15,"B","solo",1,2,"",55,55,"Military","B1solo2Dem","becker 2019"
"7025",7025,"Soldiers",671,"Dem",159560020,7500020,5002000,4486,"B","solo",1,2,"1-2-3",159560020,5002000,"Soldiers","B1solo2Dem","becker 2019"
"7026",7026,"Unemployment",678,"Dem",-18,-20,18,-46,"B","solo",1,2,"",-18,18,"Unemployment","B1solo2Dem","becker 2019"
"7027",7027,"Immigration",678,"Dem",28,28,30,-27.8,"B","solo",1,2,"",28,30,"Immigration","B1solo2Dem","becker 2019"
"7028",7028,"Military",678,"Dem",33,33,33,15,"B","solo",1,2,"",33,33,"Military","B1solo2Dem","becker 2019"
"7029",7029,"Soldiers",678,"Dem",1100,1127,1127,4486,"B","solo",1,2,"",1100,1127,"Soldiers","B1solo2Dem","becker 2019"
"7030",7030,"Unemployment",683,"Dem",NA,NA,NA,-46,"B","solo",1,2,"",NA,NA,"Unemployment","B1solo2Dem","becker 2019"
"7031",7031,"Immigration",683,"Dem",-15,15,15,-27.8,"B","solo",1,2,"",-15,15,"Immigration","B1solo2Dem","becker 2019"
"7032",7032,"Military",683,"Dem",4,NA,NA,15,"B","solo",1,2,"",4,NA,"Military","B1solo2Dem","becker 2019"
"7033",7033,"Soldiers",683,"Dem",NA,NA,NA,4486,"B","solo",1,2,"",NA,NA,"Soldiers","B1solo2Dem","becker 2019"
"7034",7034,"Unemployment",694,"Dem",75,75,55,-46,"B","solo",1,2,"",75,55,"Unemployment","B1solo2Dem","becker 2019"
"7035",7035,"Immigration",694,"Dem",75,75,60,-27.8,"B","solo",1,2,"",75,60,"Immigration","B1solo2Dem","becker 2019"
"7036",7036,"Military",694,"Dem",40,40,40,15,"B","solo",1,2,"",40,40,"Military","B1solo2Dem","becker 2019"
"7037",7037,"Soldiers",694,"Dem",12000,12000,12000,4486,"B","solo",1,2,"",12000,12000,"Soldiers","B1solo2Dem","becker 2019"
"7038",7038,"Unemployment",697,"Dem",-10,-5,-5,-46,"B","solo",1,2,"",-10,-5,"Unemployment","B1solo2Dem","becker 2019"
"7039",7039,"Immigration",697,"Dem",-25,-10,-10,-27.8,"B","solo",1,2,"",-25,-10,"Immigration","B1solo2Dem","becker 2019"
"7040",7040,"Military",697,"Dem",30,45,45,15,"B","solo",1,2,"",30,45,"Military","B1solo2Dem","becker 2019"
"7041",7041,"Soldiers",697,"Dem",4000,3500,4000,4486,"B","solo",1,2,"",4000,4000,"Soldiers","B1solo2Dem","becker 2019"
"7042",7042,"Unemployment",700,"Dem",-3,-6,-4,-46,"B","solo",1,2,"",-3,-4,"Unemployment","B1solo2Dem","becker 2019"
"7043",7043,"Immigration",700,"Dem",-8,-5,-6,-27.8,"B","solo",1,2,"",-8,-6,"Immigration","B1solo2Dem","becker 2019"
"7044",7044,"Military",700,"Dem",12,8,10,15,"B","solo",1,2,"",12,10,"Military","B1solo2Dem","becker 2019"
"7045",7045,"Soldiers",700,"Dem",150000,275000,175000,4486,"B","solo",1,2,"",150000,175000,"Soldiers","B1solo2Dem","becker 2019"
"7046",7046,"Unemployment",701,"Dem",-1.2,-1,0.5,-46,"B","solo",1,2,"",-1.2,0.5,"Unemployment","B1solo2Dem","becker 2019"
"7047",7047,"Immigration",701,"Dem",2,3.2,3.2,-27.8,"B","solo",1,2,"",2,3.2,"Immigration","B1solo2Dem","becker 2019"
"7048",7048,"Military",701,"Dem",7.1,7.3,7.2,15,"B","solo",1,2,"",7.1,7.2,"Military","B1solo2Dem","becker 2019"
"7049",7049,"Soldiers",701,"Dem",12000,13500,12920,4486,"B","solo",1,2,"",12000,12920,"Soldiers","B1solo2Dem","becker 2019"
"7050",7050,"Unemployment",705,"Dem",4,8,6,-46,"B","solo",1,2,"",4,6,"Unemployment","B1solo2Dem","becker 2019"
"7051",7051,"Immigration",705,"Dem",-10,1,-2,-27.8,"B","solo",1,2,"",-10,-2,"Immigration","B1solo2Dem","becker 2019"
"7052",7052,"Military",705,"Dem",45,46,46,15,"B","solo",1,2,"",45,46,"Military","B1solo2Dem","becker 2019"
"7053",7053,"Soldiers",705,"Dem",4000,4300,4350,4486,"B","solo",1,2,"",4000,4350,"Soldiers","B1solo2Dem","becker 2019"
